disease,disease_id,gene_set,region_id,region,z_score,gene_set_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank,spatially_robust,n_spatial_permutations,donor_median_rank_percentile,donor_rank_iqr,donors_observed
Parkinson disease,parkinson,broad,78,Putamen R,-0.8857966738636868,0.9936028619360286,0.7915208479152085,0.9777158647771587,0.2084791520847915,103,False,10000,0.34200721153846153,0.11893028846153847,2
Parkinson disease,parkinson,broad,79,Pallidum L,-1.6213106488989575,0.9936028619360286,0.9274072592740726,0.9777158647771587,0.07259274072592736,129,False,10000,0.35384615384615387,0.24820099255583128,6
Parkinson disease,parkinson,broad,80,Pallidum R,-2.5642693324334997,0.9989001099890011,0.9618038196180382,0.9788903462594917,0.03819618038196182,135,False,10000,0.4556490384615385,0.22127403846153842,2
Parkinson disease,parkinson,broad,83,Heschl L,0.8426675723086723,0.7490679503478223,0.23697630236976303,0.8701578821709666,0.7630236976302369,33,False,10000,0.7419354838709677,0.4094292803970223,5
Parkinson disease,parkinson,broad,84,Heschl R,0.7184849169790944,0.7490679503478223,0.271972802719728,0.8701578821709666,0.728027197280272,38,False,10000,0.5633413461538461,0.17103365384615382,2
Parkinson disease,parkinson,broad,85,Temporal Sup L,0.6783628312863453,0.7490679503478223,0.30896910308969106,0.8701578821709666,0.691030896910309,49,False,10000,0.40108366935483875,0.14759712313895784,6
Parkinson disease,parkinson,broad,86,Temporal Sup R,1.7841827609638146,0.4765123487651235,0.0627937206279372,0.8384690942670439,0.9372062793720628,7,False,10000,0.39681490384615387,0.1891225961538462,2
Parkinson disease,parkinson,broad,87,Temporal Pole Sup L,0.1357845872978429,0.9198545261752894,0.47285271472852713,0.9379814959680504,0.5271472852714729,64,False,10000,0.40300480769230773,0.2965124844913152,6
Parkinson disease,parkinson,broad,88,Temporal Pole Sup R,-0.14275775468982072,0.9198545261752894,0.5665433456654334,0.9379814959680504,0.4334566543345666,80,False,10000,0.7031850961538462,0.21087740384615383,2
Parkinson disease,parkinson,broad,89,Temporal Mid L,0.7084372314619654,0.7490679503478223,0.30556944305569445,0.8701578821709666,0.6944305569443056,47,False,10000,0.3935483870967742,0.04783266129032254,6
Parkinson disease,parkinson,broad,90,Temporal Mid R,0.18559197376635042,0.9198545261752894,0.44755524447555245,0.9379814959680504,0.5524447555244476,61,False,10000,0.5036658653846153,0.02710336538461544,2
Parkinson disease,parkinson,broad,91,Temporal Pole Mid L,0.4540994049251188,0.8432779363573077,0.36526347365263473,0.9379814959680504,0.6347365263473652,53,False,10000,0.6129032258064516,0.3397022332506203,4
Parkinson disease,parkinson,broad,93,Temporal Inf L,0.6434247196055862,0.7490679503478223,0.28687131286871315,0.8701578821709666,0.7131286871312869,41,False,10000,0.5142679900744417,0.2093769385856079,6
Parkinson disease,parkinson,broad,94,Temporal Inf R,1.6541721595318717,0.4765123487651235,0.0867913208679132,0.8384690942670439,0.9132086791320868,12,False,10000,0.5802283653846154,0.1505408653846153,2
Parkinson disease,parkinson,broad,95,Cerebellum Crus1 L,0.7640918415517762,0.7490679503478223,0.2870712928707129,0.8701578821709666,0.7129287071292871,43,False,10000,0.22022332506203474,0.23341055366004965,6
Parkinson disease,parkinson,broad,96,Cerebellum Crus1 R,2.6214973003594366e-05,0.9198545261752894,0.5141485851414859,0.9379814959680504,0.48585141485851413,70,False,10000,0.6803485576923076,0.23503605769230773,2
Parkinson disease,parkinson,broad,97,Cerebellum Crus2 L,-0.44543419619795976,0.9813167619408272,0.6446355364463554,0.9565559573074951,0.3553644635536446,93,False,10000,0.2251201923076923,0.2171506668734491,6
Parkinson disease,parkinson,broad,98,Cerebellum Crus2 R,-0.9942362599160021,0.9936028619360286,0.8445155484451555,0.9777158647771587,0.15548445155484447,113,False,10000,0.5213942307692307,0.24014423076923075,2
Parkinson disease,parkinson,broad,101,Cerebellum 4 5 L,2.4789628734178266,0.28057194280571945,0.032096790320967905,0.8384690942670439,0.9679032096790321,4,False,10000,0.75,0.4125930521091812,6
Parkinson disease,parkinson,broad,102,Cerebellum 4 5 R,1.6402009249556266,0.4765123487651235,0.09199080091990801,0.8384690942670439,0.908009199080092,14,False,10000,0.8323317307692308,0.12920673076923073,2
Parkinson disease,parkinson,broad,103,Cerebellum 6 L,1.4189316247735786,0.5584809940058626,0.1476852314768523,0.8701578821709666,0.8523147685231477,21,False,10000,0.5987593052109181,0.19998061414392054,6
Parkinson disease,parkinson,broad,104,Cerebellum 6 R,0.28422108964543474,0.9198545261752894,0.42015798420157985,0.9379814959680504,0.5798420157984201,56,False,10000,0.3353966346153846,0.2661658653846154,2
Parkinson disease,parkinson,broad,105,Cerebellum 7b L,-1.2887961286210154,0.9936028619360286,0.895010498950105,0.9777158647771587,0.10498950104989502,123,False,10000,0.15719602977667496,0.09832506203473945,6
Parkinson disease,parkinson,broad,106,Cerebellum 7b R,-0.2246991348247406,0.9304660443046605,0.6054394560543945,0.9471434878984012,0.39456054394560547,88,False,10000,0.3463341346153846,0.32289663461538465,2
Parkinson disease,parkinson,broad,107,Cerebellum 8 L,-1.3330552902129922,0.9936028619360286,0.8921107889211078,0.9777158647771587,0.10788921107889216,121,False,10000,0.3063275434243176,0.27233250620347393,6
Parkinson disease,parkinson,broad,108,Cerebellum 8 R,-1.1268032207920642,0.9936028619360286,0.8921107889211078,0.9777158647771587,0.10788921107889216,121,False,10000,0.3096153846153846,0.059615384615384626,2
Parkinson disease,parkinson,broad,109,Cerebellum 9 L,-0.5672903355284254,0.9936028619360286,0.7113288671132887,0.9777158647771587,0.2886711328867113,98,False,10000,0.22580645161290322,0.19380040322580644,5
Parkinson disease,parkinson,broad,110,Cerebellum 9 R,-0.1316094645675708,0.9198545261752894,0.5777422257774223,0.9379814959680504,0.4222577742225777,85,False,10000,0.18131009615384616,0.11099759615384613,2
Parkinson disease,parkinson,broad,111,Cerebellum 10 L,1.6630799080488883,0.4765123487651235,0.10328967103289671,0.8384690942670439,0.8967103289671032,17,False,10000,0.9846153846153847,0.3548387096774194,3
Parkinson disease,parkinson,broad,118,Vermis 8,0.33942978235834104,0.9092305055208764,0.43725627437256276,0.9379814959680504,0.5627437256274372,58,False,10000,0.9765625,0.2961538461538462,3
Parkinson disease,parkinson,broad,119,Vermis 9,-0.03338764827781422,0.9198545261752894,0.5465453454654534,0.9379814959680504,0.4534546545345466,73,False,10000,0.6895432692307693,0.13491586538461542,4
Parkinson disease,parkinson,broad,121,Thal AV L,-0.029849669569945524,0.9198545261752894,0.5265473452654734,0.9379814959680504,0.4734526547345266,72,False,10000,0.8109181141439206,0.20093052109181142,4
Parkinson disease,parkinson,broad,122,Thal AV R,-1.1667509572324997,0.9936028619360286,0.8695130486951305,0.9777158647771587,0.13048695130486954,118,False,10000,0.5228365384615384,0.44591346153846145,2
Parkinson disease,parkinson,broad,125,Thal VA L,-1.8053420808214458,0.9936028619360286,0.9616038396160383,0.9788903462594917,0.03839616038396165,134,False,10000,0.9076923076923077,0.12968749999999996,5
Parkinson disease,parkinson,broad,127,Thal VL L,-1.4852323540565064,0.9936028619360286,0.9046095390460954,0.9777158647771587,0.09539046095390458,125,False,10000,0.6083126550868487,0.3212216966501241,6
Parkinson disease,parkinson,broad,128,Thal VL R,1.2907519228873379,0.6253283762532839,0.1464853514648535,0.8701578821709666,0.8535146485351465,20,False,10000,0.8330528846153846,0.036177884615384626,2
Parkinson disease,parkinson,broad,129,Thal VPL L,-1.0933993965747137,0.9936028619360286,0.8698130186981302,0.9777158647771587,0.1301869813018698,119,False,10000,0.6693548387096775,0.23939205955334997,6
Parkinson disease,parkinson,broad,130,Thal VPL R,-0.7876236636966939,0.9936028619360286,0.8031196880311969,0.9777158647771587,0.19688031196880307,104,False,10000,0.7778245192307692,0.16063701923076912,2
Parkinson disease,parkinson,broad,131,Thal IL L,-0.26042860194463935,0.9355154372203228,0.5971402859714029,0.9471434878984012,0.4028597140285971,87,False,10000,0.8615384615384616,0.04168734491315129,5
Parkinson disease,parkinson,broad,135,Thal MDm L,-0.07092930643532185,0.9198545261752894,0.5482451754824518,0.9379814959680504,0.4517548245175482,74,False,10000,0.16129032258064516,0.29302884615384617,3
Parkinson disease,parkinson,broad,136,Thal MDm R,0.848702054138154,0.7490679503478223,0.24077592240775922,0.8701578821709666,0.7592240775922408,34,False,10000,0.6365985576923077,0.12121394230769234,2
Parkinson disease,parkinson,broad,137,Thal MDl L,0.7731177656567818,0.7490679503478223,0.26137386261373863,0.8701578821709666,0.7386261373862614,36,False,10000,0.35384615384615387,0.27866004962779156,3
Parkinson disease,parkinson,broad,139,Thal LGN L,1.04239644356687,0.7132459167876316,0.20387961203879612,0.8701578821709666,0.7961203879612039,30,False,10000,0.9230769230769231,0.3823821339950373,5
Parkinson disease,parkinson,broad,140,Thal LGN R,-0.16205407919064435,0.9198545261752894,0.5713428657134286,0.9379814959680504,0.4286571342865714,83,False,10000,0.8752403846153847,0.09399038461538456,2
Parkinson disease,parkinson,broad,141,Thal MGN L,2.7716089914359068,0.1862813718628137,0.0098990100989901,0.8384690942670439,0.9901009899010099,1,False,10000,0.9615384615384616,0.007692307692307665,2
Parkinson disease,parkinson,broad,143,Thal PuI L,0.6546651947836832,0.7490679503478223,0.286971302869713,0.8701578821709666,0.713028697130287,42,False,10000,0.9576923076923076,0.019230769230769273,2
Parkinson disease,parkinson,broad,144,Thal PuI R,-0.8523444134035102,0.9936028619360286,0.8352164783521648,0.9777158647771587,0.16478352164783516,111,False,10000,0.7423076923076923,0.24230769230769234,2
Parkinson disease,parkinson,broad,145,Thal PuM L,0.46470559584563265,0.8432779363573077,0.33896610338966104,0.9172023974073181,0.661033896610339,51,False,10000,0.8125,0.2156327543424318,5
Parkinson disease,parkinson,broad,146,Thal PuM R,1.916495030703728,0.4765123487651235,0.0365963403659634,0.8384690942670439,0.9634036596340366,5,False,10000,0.8329927884615385,0.04393028846153846,2
Parkinson disease,parkinson,broad,147,Thal PuA L,-1.8987711599179147,0.9936028619360286,0.9647035296470353,0.9788903462594917,0.03529647035296468,136,False,10000,0.8923076923076924,0.1574441687344913,3
Parkinson disease,parkinson,broad,148,Thal PuA R,-1.0244557243861188,0.9936028619360286,0.8463153684631537,0.9777158647771587,0.1536846315368463,115,False,10000,0.5457932692307692,0.40733173076923074,2
Parkinson disease,parkinson,broad,153,ACC pre L,0.6241121821881426,0.7490679503478223,0.30626937306269375,0.8701578821709666,0.6937306269373062,48,False,10000,0.15384615384615385,0.36907762096774194,3
Parkinson disease,parkinson,broad,154,ACC pre R,0.944326569419215,0.7371808273718082,0.23677632236776322,0.8701578821709666,0.7632236776322368,32,False,10000,0.8341947115384616,0.11111778846153852,2
Parkinson disease,parkinson,broad,155,ACC sup L,0.026804941498829737,0.9198545261752894,0.5098490150984901,0.9379814959680504,0.4901509849015099,69,False,10000,0.365625,0.40235344292803976,6
Parkinson disease,parkinson,broad,156,ACC sup R,-1.3978458399221831,0.9936028619360286,0.9139086091390861,0.9777158647771587,0.08609139086091389,128,False,10000,0.6118389423076923,0.0727764423076922,2
Parkinson disease,parkinson,broad,157,N Acc L,0.610932154409245,0.7536806319368063,0.3388661133886611,0.9172023974073181,0.6611338866113389,50,False,10000,0.5384615384615384,0.3037220843672457,5
Parkinson disease,parkinson,broad,158,N Acc R,0.34821256348404434,0.9092305055208764,0.42545745425457454,0.9379814959680504,0.5745425457454254,57,False,10000,0.38155048076923076,0.2799879807692308,2
Parkinson disease,parkinson,broad,161,SN pc L,1.3153211588312526,0.6176525204622394,0.143985601439856,0.8701578821709666,0.856014398560144,19,False,10000,0.7689012096774194,0.05922379032258074,2
Parkinson disease,parkinson,broad,163,SN pr L,-0.5166100112836912,0.9936028619360286,0.6994300569943006,0.9777158647771587,0.3005699430056994,96,False,10000,0.45161290322580644,0.4461538461538461,5
Parkinson disease,parkinson,broad,164,SN pr R,0.15051563452287361,0.9198545261752894,0.4450554944505549,0.9379814959680504,0.5549445055494451,59,False,10000,0.5260817307692308,0.3645432692307692,2
Parkinson disease,parkinson,broad,165,Red N L,-1.1992550613572246,0.9936028619360286,0.8522147785221478,0.9777158647771587,0.14778522147785222,117,False,10000,0.4076923076923077,0.20832331730769232,4
Parkinson disease,parkinson,broad,166,Red N R,0.7620153107713578,0.7490679503478223,0.2623737626237376,0.8701578821709666,0.7376262373762623,37,False,10000,0.8606370192307693,0.022175480769230815,2
Parkinson disease,parkinson,broad,167,LC L,0.08506301827905181,0.9198545261752894,0.49175082491750827,0.9379814959680504,0.5082491750824918,66,False,10000,0.48461538461538467,0.4330839019851116,4
Parkinson disease,parkinson,broad,168,LC R,-1.0580307135179519,0.9936028619360286,0.9111088891110889,0.9777158647771587,0.0888911108889111,127,False,10000,0.13088942307692308,0.11526442307692308,2
Parkinson disease,parkinson,broad,169,Raphe D,-0.11656219724103661,0.9198545261752894,0.5681431856814319,0.9379814959680504,0.43185681431856815,81,False,10000,0.2647235576923077,0.14933894230769232,2
Parkinson disease,parkinson,broad,170,Raphe M,0.17627929712563487,0.9198545261752894,0.4460553944605539,0.9379814959680504,0.5539446055394461,60,False,10000,0.453125,0.3384615384615385,3
Parkinson disease,parkinson,stringent,1,Precentral L,-0.5890244381311424,0.9998000199980002,0.6982301769823017,0.9662542220354235,0.3017698230176983,95,False,10000,0.5044471153846154,0.19707467431761783,6
Parkinson disease,parkinson,stringent,2,Precentral R,-1.403031177030405,0.9998000199980002,0.9105089491050895,0.99573277966321,0.0894910508949105,125,False,10000,0.3451923076923077,0.029807692307692313,2
Parkinson disease,parkinson,stringent,3,Frontal Sup 2 L,0.027156191948725483,0.9071660401527415,0.49425057494250574,0.9215617764066291,0.5057494250574943,74,False,10000,0.5483870967741935,0.40614143920595536,6
Parkinson disease,parkinson,stringent,4,Frontal Sup 2 R,1.2906286282619965,0.777966203379662,0.12488751124887511,0.8369163083691631,0.8751124887511249,17,False,10000,0.6410456730769231,0.19489182692307694,2
Parkinson disease,parkinson,stringent,5,Frontal Mid 2 L,-0.8073417163463502,0.9998000199980002,0.7548245175482452,0.9662542220354235,0.2451754824517548,103,False,10000,0.5769230769230769,0.22047146401985107,6
Parkinson disease,parkinson,stringent,6,Frontal Mid 2 R,-0.514833308056366,0.9998000199980002,0.6868313168683132,0.9662542220354235,0.3131686831316868,94,False,10000,0.3774639423076923,0.1928485576923077,2
Parkinson disease,parkinson,stringent,7,Frontal Inf Oper L,1.3160055194604598,0.777966203379662,0.1014898510148985,0.8369163083691631,0.8985101489851015,13,False,10000,0.3387096774193548,0.3038461538461538,3
Parkinson disease,parkinson,stringent,8,Frontal Inf Oper R,-0.6231241389765853,0.9998000199980002,0.7416258374162584,0.9662542220354235,0.2583741625837416,101,False,10000,0.2775841346153846,0.1916466346153846,2
Parkinson disease,parkinson,stringent,9,Frontal Inf Tri L,-0.20668081615151931,0.9378248221689459,0.5828417158284172,0.9215617764066291,0.41715828417158285,87,False,10000,0.7126802884615384,0.3466375232630272,6
Parkinson disease,parkinson,stringent,10,Frontal Inf Tri R,-0.6824875858485141,0.9998000199980002,0.7274272572742726,0.9662542220354235,0.2725727427257274,99,False,10000,0.47061298076923075,0.2090745192307692,2
Parkinson disease,parkinson,stringent,11,Frontal Inf Orb 2 L,1.0923429192433194,0.777966203379662,0.1386861313868613,0.8369163083691631,0.8613138686131387,19,False,10000,0.7358774038461539,0.2558826380272953,6
Parkinson disease,parkinson,stringent,12,Frontal Inf Orb 2 R,-1.042584446301689,0.9998000199980002,0.823017698230177,0.9662542220354235,0.176982301769823,117,False,10000,0.5332932692307693,0.20516826923076925,2
Parkinson disease,parkinson,stringent,13,Rolandic Oper L,-0.267106042264844,0.9431124303300007,0.5820417958204179,0.9215617764066291,0.41795820417958207,86,False,10000,0.5800248138957816,0.3503722084367246,6
Parkinson disease,parkinson,stringent,14,Rolandic Oper R,-0.9628110863441962,0.9998000199980002,0.8186181381861813,0.9662542220354235,0.18138186181381866,115,False,10000,0.7711538461538461,0.02115384615384619,2
Parkinson disease,parkinson,stringent,15,Supp Motor Area L,0.19899917243455723,0.8367163283671633,0.41825817418258177,0.8369163083691631,0.5817418258174183,68,False,10000,0.5946650124069479,0.5065136476426799,6
Parkinson disease,parkinson,stringent,16,Supp Motor Area R,-0.6290940986783539,0.9998000199980002,0.7764223577642235,0.9662542220354235,0.22357764223577647,109,False,10000,0.41532451923076924,0.07686298076923082,2
Parkinson disease,parkinson,stringent,17,Olfactory L,0.6843903316517773,0.777966203379662,0.3023697630236976,0.8369163083691631,0.6976302369763023,45,False,10000,0.2884615384615385,0.4245318315756824,4
Parkinson disease,parkinson,stringent,18,Olfactory R,-0.19388839312398726,0.9378248221689459,0.5674432556744325,0.9215617764066291,0.43255674432556745,84,False,10000,0.11316105769230769,0.0977764423076923,2
Parkinson disease,parkinson,stringent,19,Frontal Sup Medial L,0.9936758391399091,0.777966203379662,0.17788221177882213,0.8369163083691631,0.8221177882211779,23,False,10000,0.7457157258064516,0.15492982320099258,6
Parkinson disease,parkinson,stringent,20,Frontal Sup Medial R,2.2194766658499083,0.4636336366363364,0.013898610138986101,0.8369163083691631,0.9861013898610139,1,False,10000,0.7191105769230769,0.2652644230769231,2
Parkinson disease,parkinson,stringent,21,Frontal Med Orb L,1.4390914496299694,0.777966203379662,0.11828817118288171,0.8369163083691631,0.8817118288171183,15,False,10000,0.8529485887096775,0.2840425325682382,6
Parkinson disease,parkinson,stringent,22,Frontal Med Orb R,-0.0858490745126515,0.9378248221689459,0.52994700529947,0.9215617764066291,0.47005299470052997,78,False,10000,0.895673076923077,0.04182692307692315,2
Parkinson disease,parkinson,stringent,23,Rectus L,2.1277604062196973,0.4636336366363364,0.06079392060793921,0.8369163083691631,0.9392060793920608,8,False,10000,0.6819711538461539,0.3152799317617866,6
Parkinson disease,parkinson,stringent,24,Rectus R,1.357933790952128,0.777966203379662,0.09559044095590441,0.8369163083691631,0.9044095590440956,12,False,10000,0.8605769230769231,0.014423076923076983,2
Parkinson disease,parkinson,stringent,25,OFCmed L,0.7206475099458738,0.777966203379662,0.30356964303569645,0.8369163083691631,0.6964303569643036,46,False,10000,0.6038461538461538,0.3327688818238213,6
Parkinson disease,parkinson,stringent,26,OFCmed R,0.4219335406387558,0.8158990552557647,0.32656734326567344,0.8369163083691631,0.6734326567343265,50,False,10000,0.7378605769230769,0.18401442307692295,2
Parkinson disease,parkinson,stringent,27,OFCant L,1.1247646705441574,0.777966203379662,0.18898110188981102,0.8369163083691631,0.811018898110189,26,False,10000,0.8362282878411911,0.35098674007444175,6
Parkinson disease,parkinson,stringent,28,OFCant R,2.4897566331616963,0.4636336366363364,0.018598140185981403,0.8369163083691631,0.9814018598140186,2,False,10000,0.9266225961538461,0.034314903846153766,2
Parkinson disease,parkinson,stringent,29,OFCpost L,0.8342096458244006,0.777966203379662,0.24717528247175283,0.8369163083691631,0.7528247175282472,36,False,10000,0.4193548387096774,0.07729528535980151,6
Parkinson disease,parkinson,stringent,30,OFCpost R,0.23136559967287273,0.8228441861696183,0.41845815418458154,0.8369163083691631,0.5815418458154185,69,False,10000,0.7087139423076922,0.07590144230769236,2
Parkinson disease,parkinson,stringent,31,OFClat L,-0.25004288716575007,0.9431124303300007,0.5943405659434057,0.9215617764066291,0.4056594340565943,89,False,10000,0.42741935483870963,0.7443548387096773,4
Parkinson disease,parkinson,stringent,32,OFClat R,0.2686519195040687,0.8228441861696183,0.41055894410558946,0.8369163083691631,0.5894410558944105,67,False,10000,0.7216947115384615,0.09861778846153846,2
Parkinson disease,parkinson,stringent,33,Insula L,0.29137666312433447,0.8228441861696183,0.40535946405359463,0.8369163083691631,0.5946405359464053,66,False,10000,0.45384615384615384,0.2932382133995038,6
Parkinson disease,parkinson,stringent,34,Insula R,0.47950095835925716,0.8158990552557647,0.3314668533146685,0.8369163083691631,0.6685331466853315,52,False,10000,0.40775240384615385,0.10006009615384615,2
Parkinson disease,parkinson,stringent,37,Cingulate Mid L,1.548762680322274,0.777966203379662,0.0801919808019198,0.8369163083691631,0.9198080191980802,9,False,10000,0.5903225806451613,0.18368486352357316,6
Parkinson disease,parkinson,stringent,38,Cingulate Mid R,0.9993111347279557,0.777966203379662,0.16108389161083891,0.8369163083691631,0.8389161083891611,21,False,10000,0.44092548076923077,0.12061298076923083,2
Parkinson disease,parkinson,stringent,39,Cingulate Post L,-0.918767771273445,0.9998000199980002,0.7871212878712128,0.9662542220354235,0.21287871212878717,110,False,10000,0.5161290322580645,0.38894230769230764,5
Parkinson disease,parkinson,stringent,41,Hippocampus L,0.9286158174530966,0.777966203379662,0.21697830216978303,0.8369163083691631,0.7830216978302169,31,False,10000,0.5961538461538461,0.15352822580645165,6
Parkinson disease,parkinson,stringent,42,Hippocampus R,0.3538410703593541,0.8158990552557647,0.39086091390860916,0.8369163083691631,0.6091390860913908,62,False,10000,0.4201923076923077,0.20480769230769236,2
Parkinson disease,parkinson,stringent,43,ParaHippocampal L,0.8079169659626434,0.777966203379662,0.2515748425157484,0.8369163083691631,0.7484251574842515,38,False,10000,0.4395781637717121,0.33394172611662537,6
Parkinson disease,parkinson,stringent,44,ParaHippocampal R,-0.2940473997262139,0.945358797453588,0.567043295670433,0.9215617764066291,0.432956704329567,83,False,10000,0.6508413461538461,0.041466346153846034,2
Parkinson disease,parkinson,stringent,45,Amygdala L,0.7782583286240385,0.777966203379662,0.22407759224077592,0.8369163083691631,0.775922407759224,32,False,10000,0.6612903225806451,0.3307692307692308,5
Parkinson disease,parkinson,stringent,46,Amygdala R,0.6611677111062596,0.777966203379662,0.28847115288471153,0.8369163083691631,0.7115288471152885,43,False,10000,0.41388221153846155,0.39080528846153845,2
Parkinson disease,parkinson,stringent,47,Calcarine L,-1.2045251432247663,0.9998000199980002,0.8191180881911809,0.9662542220354235,0.18088191180881907,116,False,10000,0.21862399193548387,0.23088651519851117,6
Parkinson disease,parkinson,stringent,48,Calcarine R,-0.3923908745767133,0.9860706237068599,0.6092390760923908,0.9239010164917574,0.3907609239076092,91,False,10000,0.1891826923076923,0.0954326923076923,2
Parkinson disease,parkinson,stringent,49,Cuneus L,-1.5512090920343518,0.9998000199980002,0.8901109889011098,0.99573277966321,0.10988901109889015,123,False,10000,0.1774193548387097,0.1655048076923077,5
Parkinson disease,parkinson,stringent,51,Lingual L,-1.5628592571259592,0.9998000199980002,0.9057094290570943,0.99573277966321,0.09429057094290572,124,False,10000,0.11451612903225807,0.17850302419354838,6
Parkinson disease,parkinson,stringent,52,Lingual R,-1.7881318180062744,0.9998000199980002,0.9288071192880712,0.99573277966321,0.07119288071192875,127,False,10000,0.16310096153846154,0.04002403846153846,2
Parkinson disease,parkinson,stringent,53,Occipital Sup L,-1.7206861265381335,0.9998000199980002,0.9506049395060494,0.99573277966321,0.04939506049395059,130,False,10000,0.34590570719602975,0.15130369882133998,4
Parkinson disease,parkinson,stringent,55,Occipital Mid L,-0.7193642792892501,0.9998000199980002,0.7261273872612739,0.9662542220354235,0.2738726127387261,98,False,10000,0.44999999999999996,0.5683002481389577,6
Parkinson disease,parkinson,stringent,56,Occipital Mid R,-0.14970692119029702,0.9378248221689459,0.5424457554244576,0.9215617764066291,0.4575542445755424,80,False,10000,0.653125,0.24687500000000007,2
Parkinson disease,parkinson,stringent,57,Occipital Inf L,-0.9747144435318922,0.9998000199980002,0.7936206379362064,0.9662542220354235,0.2063793620637936,111,False,10000,0.5307692307692308,0.19767563585607945,6
Parkinson disease,parkinson,stringent,58,Occipital Inf R,-0.2717959767147786,0.9431124303300007,0.5923407659234077,0.9215617764066291,0.4076592340765923,88,False,10000,0.5677884615384615,0.2552884615384616,2
Parkinson disease,parkinson,stringent,59,Fusiform L,0.8885908527534704,0.777966203379662,0.23177682231776822,0.8369163083691631,0.7682231776822318,33,False,10000,0.3216985887096774,0.300130854528536,6
Parkinson disease,parkinson,stringent,60,Fusiform R,-0.12018413113074274,0.9378248221689459,0.5376462353764624,0.9215617764066291,0.4623537646235376,79,False,10000,0.30528846153846156,0.11778846153846151,2
Parkinson disease,parkinson,stringent,61,Postcentral L,-0.6373403181027872,0.9998000199980002,0.718928107189281,0.9662542220354235,0.281071892810719,97,False,10000,0.4558312655086849,0.23560794044665012,6
Parkinson disease,parkinson,stringent,62,Postcentral R,-1.406400036122234,0.9998000199980002,0.8560143985601439,0.981059271122068,0.14398560143985606,119,False,10000,0.3286658653846154,0.1021033653846154,2
Parkinson disease,parkinson,stringent,63,Parietal Sup L,-1.0105042474102426,0.9998000199980002,0.8163183681631837,0.9662542220354235,0.1836816318368163,113,False,10000,0.4423076923076923,0.2522952853598015,6
Parkinson disease,parkinson,stringent,64,Parietal Sup R,-2.19890146267368,0.9998000199980002,0.9772022797720228,0.99573277966321,0.022797720227977214,135,False,10000,0.042548076923076925,0.011298076923076925,2
Parkinson disease,parkinson,stringent,65,Parietal Inf L,-0.6299719770096627,0.9998000199980002,0.7287271272872713,0.9662542220354235,0.2712728727127287,100,False,10000,0.5507444168734491,0.11234491315136474,6
Parkinson disease,parkinson,stringent,66,Parietal Inf R,-0.7220945928335263,0.9998000199980002,0.7496250374962504,0.9662542220354235,0.2503749625037496,102,False,10000,0.3780048076923077,0.2373798076923077,2
Parkinson disease,parkinson,stringent,67,SupraMarginal L,0.9906486419746822,0.777966203379662,0.18898110188981102,0.8369163083691631,0.811018898110189,26,False,10000,0.3477822580645161,0.5121665632754342,6
Parkinson disease,parkinson,stringent,68,SupraMarginal R,-0.9864522434287775,0.9998000199980002,0.801919808019198,0.9662542220354235,0.19808019198080196,112,False,10000,0.18125,0.11874999999999998,2
Parkinson disease,parkinson,stringent,69,Angular L,0.5421231071705314,0.7928899417750532,0.32696730326967305,0.8369163083691631,0.673032696730327,51,False,10000,0.4153846153846154,0.18557692307692308,5
Parkinson disease,parkinson,stringent,70,Angular R,-0.6842858584362679,0.9998000199980002,0.7624237576242375,0.9662542220354235,0.23757624237576247,104,False,10000,0.21286057692307692,0.040985576923076916,2
Parkinson disease,parkinson,stringent,71,Precuneus L,-2.093101044216657,0.9998000199980002,0.930906909309069,0.99573277966321,0.06909309069093095,128,False,10000,0.3066706730769231,0.17002268145161287,6
Parkinson disease,parkinson,stringent,72,Precuneus R,-0.007159925043819386,0.9254274572542747,0.5029497050294971,0.9215617764066291,0.4970502949705029,75,False,10000,0.22049278846153847,0.05643028846153847,2
Parkinson disease,parkinson,stringent,73,Paracentral Lobule L,-1.169749868420381,0.9998000199980002,0.8673132686731326,0.981059271122068,0.13268673132686737,122,False,10000,0.45306490384615383,0.1864328086228288,6
Parkinson disease,parkinson,stringent,74,Paracentral Lobule R,-0.8739656086237219,0.9998000199980002,0.7655234476552345,0.9662542220354235,0.2344765523447655,105,False,10000,0.5261418269230769,0.372295673076923,2
Parkinson disease,parkinson,stringent,75,Caudate L,-3.1331735076795306,0.9998000199980002,0.9949005099490051,0.9985001499850015,0.005099490050994859,137,False,10000,0.06580528846153846,0.05394599100496278,6
Parkinson disease,parkinson,stringent,76,Caudate R,-3.47315150203817,0.9998000199980002,0.9985001499850015,0.9985001499850015,0.0014998500149985272,138,False,10000,0.06568509615384616,0.026622596153846156,2
Parkinson disease,parkinson,stringent,77,Putamen L,-2.629952677366653,0.9998000199980002,0.9813018698130187,0.99573277966321,0.0186981301869813,136,False,10000,0.12013221153846154,0.07405300093052108,6
Parkinson disease,parkinson,stringent,78,Putamen R,-1.3885978962107104,0.9998000199980002,0.8647135286471352,0.981059271122068,0.13528647135286476,121,False,10000,0.34200721153846153,0.11893028846153847,2
Parkinson disease,parkinson,stringent,79,Pallidum L,-1.1856148755677114,0.9998000199980002,0.8262173782621738,0.9662542220354235,0.17378262173782622,118,False,10000,0.35384615384615387,0.24820099255583128,6
