disease,disease_id,gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes,effective_domain_size,service_adjusted_p
Migraine,migraine,broad,GO:BP,GO:0002764,immune response-regulating signaling pathway,8,167,411,1.7680259918119965,0.08465984534171772,0.3752937786715019,MAPKAPK2;PDE4B;LATS1;TRIM32;DGKZ;BIRC3;BCAR1;BIRC2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0009128,purine nucleoside monophosphate catabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,NT5C2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0009169,purine ribonucleoside monophosphate catabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,NT5C2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0032351,negative regulation of hormone metabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,REST,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0030214,hyaluronan catabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,CEMIP,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0097400,interleukin-17-mediated signaling pathway,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,TRIM32,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0030213,hyaluronan biosynthetic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,CEMIP,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0006785,heme B biosynthetic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,FECH,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0009448,gamma-aminobutyric acid metabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,GAD1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0051665,membrane raft localization,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,YJEFN3,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0006651,diacylglycerol biosynthetic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,PLCE1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0042048,olfactory behavior,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,UBR3,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0051013,microtubule severing,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,KATNA1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0030321,transepithelial chloride transport,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,BEST1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0035435,phosphate ion transmembrane transport,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,SLC25A3,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0007172,signal complex assembly,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,PTK2B,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0007197,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,CHRM4,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0035443,tripeptide transmembrane transport,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,GJA1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0080154,regulation of fertilization,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,ASTL,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0071670,smooth muscle cell chemotaxis,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,MDK,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:2000347,positive regulation of hepatocyte proliferation,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,MDK,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0072182,regulation of nephron tubule epithelial cell differentiation,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,YAP1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0001967,suckling behavior,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,UBR3,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0034635,glutathione transport,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,GJA1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0048790,maintenance of presynaptic active zone structure,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,RIMS1,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0061098,positive regulation of protein tyrosine kinase activity,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,CSF1R,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0034651,cortisol biosynthetic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,REST,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:1905603,regulation of blood-brain barrier permeability,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,TJP2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0009170,purine deoxyribonucleoside monophosphate metabolic process,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,NT5C2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0002829,negative regulation of type 2 immune response,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,STAT6,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0002315,marginal zone B cell differentiation,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,PTK2B,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0002664,regulation of T cell tolerance induction,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,TGFBR2,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:1904354,negative regulation of telomere capping,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,SMG6,15169,0.3034431168944004
Migraine,migraine,broad,GO:BP,GO:0060433,bronchus development,1,167,8,11.354041916167667,0.0847731521209867,0.3752937786715019,TGFBR2,15169,0.3034431168944004
