disease,disease_id,gene_set,region,region_id,score,number_of_genes,analysis_scale
Amyotrophic lateral sclerosis,als,weighted,Olfactory R,18,0.4006070461322038,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Frontal Sup Medial L,19,0.5353237524309475,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Frontal Sup Medial R,20,0.5408885974343777,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Frontal Med Orb L,21,0.4806988974667264,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Frontal Med Orb R,22,0.5295973629181068,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Rectus L,23,0.4692406862042256,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Rectus R,24,0.5107532160375122,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCmed L,25,0.5094812978052123,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCmed R,26,0.5122269393503025,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCant L,27,0.5486347781535786,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCant R,28,0.5344209127810154,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCpost L,29,0.45896541954581194,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFCpost R,30,0.4991554507871168,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFClat L,31,0.4881338101185652,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,OFClat R,32,0.5498591438522926,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Insula L,33,0.49204921420142594,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Insula R,34,0.4751036334461859,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cingulate Mid L,37,0.48765081888769723,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cingulate Mid R,38,0.47000917375582174,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cingulate Post L,39,0.5526118016531316,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Hippocampus L,41,0.47248150160009905,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Hippocampus R,42,0.4839088928824794,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ParaHippocampal L,43,0.4449346044660723,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ParaHippocampal R,44,0.46824779256609905,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Amygdala L,45,0.4883331118765315,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Amygdala R,46,0.42520937057732483,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Calcarine L,47,0.5408249102300905,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Calcarine R,48,0.5371633366264665,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cuneus L,49,0.582131271606949,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Lingual L,51,0.5140864973373407,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Lingual R,52,0.5289391960372433,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Occipital Sup L,53,0.5425947302922318,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Occipital Mid L,55,0.5360939419588276,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Occipital Mid R,56,0.5853405991055388,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Occipital Inf L,57,0.5733534894632178,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Occipital Inf R,58,0.5858017644947163,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Fusiform L,59,0.46701847313719086,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Fusiform R,60,0.4538906779977455,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Postcentral L,61,0.5391205266906227,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Postcentral R,62,0.5239014023640424,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Parietal Sup L,63,0.5303096097560654,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Parietal Sup R,64,0.4982005913420776,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Parietal Inf L,65,0.5388662668786648,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Parietal Inf R,66,0.545443423817554,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,SupraMarginal L,67,0.484573148000225,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,SupraMarginal R,68,0.4712714133286855,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Angular L,69,0.5125060556666474,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Angular R,70,0.49107014457646114,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Precuneus L,71,0.5303409989844954,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Precuneus R,72,0.5081213227552891,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Paracentral Lobule L,73,0.5107783166141049,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Paracentral Lobule R,74,0.5891757453426856,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Caudate L,75,0.5007746934277199,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Caudate R,76,0.5107652575321596,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Putamen L,77,0.504716821236902,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Putamen R,78,0.506550390186112,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Pallidum L,79,0.5551916152271756,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Pallidum R,80,0.5510838131443007,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Heschl L,83,0.5556815815363392,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Heschl R,84,0.5863407268503302,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Sup L,85,0.5064936199047269,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Sup R,86,0.502149009921378,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Pole Sup L,87,0.4209753050378319,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Pole Sup R,88,0.477484107578903,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Mid L,89,0.5045838715710134,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Mid R,90,0.4915422724271951,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Pole Mid L,91,0.41371884724927016,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Inf L,93,0.47894757615095124,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Temporal Inf R,94,0.4822053254271783,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum Crus1 L,95,0.448562897000152,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum Crus1 R,96,0.48695451960025143,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum Crus2 L,97,0.48058744345815985,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum Crus2 R,98,0.5169737668049852,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 4 5 L,101,0.5242534391836609,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 4 5 R,102,0.5476029654467994,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 6 L,103,0.45557716552343924,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 6 R,104,0.4629323516435113,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 7b L,105,0.5085989803429473,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 7b R,106,0.47893399147424087,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 8 L,107,0.5108262684024671,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 8 R,108,0.5486932500094186,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 9 L,109,0.4977885926506353,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 9 R,110,0.450380623858104,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Cerebellum 10 L,111,0.5081500704130283,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Vermis 8,118,0.5986787976661916,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Vermis 9,119,0.537554548748995,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal AV L,121,0.5325807684131557,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal AV R,122,0.5619949084416512,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal VA L,125,0.5737173366603152,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal VL L,127,0.5852152676963913,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal VL R,128,0.5766828235024325,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal VPL L,129,0.5727907422973803,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal VPL R,130,0.6555160789258577,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal IL L,131,0.630853974024373,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal MDm L,135,0.4839615442007371,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal MDm R,136,0.52909016207219,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal MDl L,137,0.5198577477044796,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal LGN L,139,0.582518252136045,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal LGN R,140,0.6279982865159095,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal MGN L,141,0.6060917370948974,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuI L,143,0.6276093709965592,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuI R,144,0.6252784537331525,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuM L,145,0.5489858515718277,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuM R,146,0.5377851311628487,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuA L,147,0.5983276131347396,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Thal PuA R,148,0.5779444527980756,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ACC pre L,153,0.3326026157883223,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ACC pre R,154,0.5392942907252092,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ACC sup L,155,0.4182221565107948,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,ACC sup R,156,0.4883134082571658,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,N Acc L,157,0.5032351114475249,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,N Acc R,158,0.5004551771561534,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,SN pc L,161,0.5616840354249367,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,SN pr L,163,0.5910504155366091,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,SN pr R,164,0.5363856514380461,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Red N L,165,0.5666674985585304,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Red N R,166,0.5931130818218554,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,LC L,167,0.5747640216259572,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,LC R,168,0.5253036541732866,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Raphe D,169,0.5235612816119012,22,raw_scale_analysis
Amyotrophic lateral sclerosis,als,weighted,Raphe M,170,0.5673197761985816,22,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Precentral L,1,0.5016305738324389,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Precentral R,2,0.497934050651611,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Sup 2 L,3,0.4999532160256384,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Sup 2 R,4,0.5081160669667509,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Mid 2 L,5,0.5140838242637752,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Mid 2 R,6,0.5125031060314624,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Oper L,7,0.4942375404601411,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Oper R,8,0.48071639236113756,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Tri L,9,0.5261241097383441,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Tri R,10,0.5389546691724357,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Orb 2 L,11,0.5220792438224359,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Inf Orb 2 R,12,0.49466802837844415,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Rolandic Oper L,13,0.5174289785889922,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Rolandic Oper R,14,0.530730377524006,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Supp Motor Area L,15,0.476726285098864,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Supp Motor Area R,16,0.49778064474770434,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Olfactory L,17,0.46584131737568324,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Olfactory R,18,0.4703402770647006,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Sup Medial L,19,0.5184139291333535,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Sup Medial R,20,0.5171388699308089,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Med Orb L,21,0.5181964582798474,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Frontal Med Orb R,22,0.5377749930884139,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Rectus L,23,0.503344606614875,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Rectus R,24,0.5329409768494233,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCmed L,25,0.515145611878474,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCmed R,26,0.5280406628603262,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCant L,27,0.5260548788765406,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCant R,28,0.5331089478635853,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCpost L,29,0.4963233482500133,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFCpost R,30,0.5246104128635283,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFClat L,31,0.4869207576157976,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,OFClat R,32,0.5178167460923497,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Insula L,33,0.5194350760683693,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Insula R,34,0.505986282525092,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Cingulate Mid L,37,0.5053900208179308,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Cingulate Mid R,38,0.49147634648474403,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Cingulate Post L,39,0.5228881768108059,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Hippocampus L,41,0.5166931625574244,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Hippocampus R,42,0.5107893321557844,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,ParaHippocampal L,43,0.4815061223957394,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,ParaHippocampal R,44,0.5052193906431353,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Amygdala L,45,0.5260145392441089,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Amygdala R,46,0.49562831274159513,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Calcarine L,47,0.5083614225543951,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Calcarine R,48,0.4884797114873324,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Cuneus L,49,0.5032785899225757,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Lingual L,51,0.5070920843923729,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Lingual R,52,0.5065384516841773,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Occipital Sup L,53,0.5255273941093118,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Occipital Mid L,55,0.5134194534224001,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Occipital Mid R,56,0.5212165523708088,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Occipital Inf L,57,0.5164567430895763,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Occipital Inf R,58,0.5245107004519378,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Fusiform L,59,0.5001106059734695,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Fusiform R,60,0.4942950716669935,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Postcentral L,61,0.5095653955970755,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Postcentral R,62,0.5007169098349851,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Parietal Sup L,63,0.5114076331149066,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Parietal Sup R,64,0.46675439583116135,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Parietal Inf L,65,0.5187764404558299,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Parietal Inf R,66,0.5070646619321457,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,SupraMarginal L,67,0.48408732265971055,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,SupraMarginal R,68,0.4932365133707637,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Angular L,69,0.5200932773423841,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Angular R,70,0.4852016168893931,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Precuneus L,71,0.5097909784074953,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Precuneus R,72,0.4892048183957432,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Paracentral Lobule L,73,0.4940063956436297,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Paracentral Lobule R,74,0.5346077659523649,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Caudate L,75,0.5225314645099726,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Caudate R,76,0.5287725009572758,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Putamen L,77,0.5169506337493502,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Putamen R,78,0.5425709595203464,381,raw_scale_analysis
Schizophrenia,schizophrenia,broad,Pallidum L,79,0.5131830592673368,381,raw_scale_analysis
