region_id,region,pathway_id,pathway,overlap,effect_size,p_value,within_region_fdr,genes,status,regional_fdr
128,Thal VL R,R-HSA-112040,G-protein mediated events,1,15.169000000000002,0.0639386605178503,0.12457014893994972,CAMK2D,tested,0.1131078643663726
128,Thal VL R,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,14.045370370370371,0.06888236369990403,0.13192723895066363,FCGR2A,tested,0.11706132033270207
128,Thal VL R,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,1,13.306140350877193,0.07257385261006388,0.13668075574895364,CAMK2D,tested,0.1217952311486509
128,Thal VL R,R-HSA-8986944,Transcriptional Regulation by MECP2,1,13.076724137931036,0.07380125619316337,0.1367138024561879,CAMK2D,tested,0.12300209365527229
128,Thal VL R,R-HSA-9824439,Bacterial Infection Pathways,1,12.433606557377049,0.07747421454914309,0.14110020699552234,SH3GL2,tested,0.12616931306118861
128,Thal VL R,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,1,12.03888888888889,0.07991516148418965,0.14110020699552234,FCGR2A,tested,0.12706615689338957
128,Thal VL R,R-HSA-9664433,Leishmania parasite growth and survival,1,12.03888888888889,0.07991516148418965,0.14110020699552234,FCGR2A,tested,0.12706615689338957
128,Thal VL R,R-HSA-6798695,Neutrophil degranulation,2,4.122010869565218,0.08371531714139943,0.14466862199849836,FCGR2A;CTSB,tested,0.13104208763401462
128,Thal VL R,R-HSA-877300,Interferon gamma signaling,1,11.320149253731344,0.08477866053486065,0.14466862199849836,CAMK2D,tested,0.1318537008318527
128,Thal VL R,R-HSA-438064,Post NMDA receptor activation events,1,10.992028985507247,0.08720124185148152,0.14466862199849836,CAMK2D,tested,0.1330520905941996
128,Thal VL R,R-HSA-6806834,Signaling by MET,1,10.992028985507247,0.08720124185148152,0.14466862199849836,SH3GL2,tested,0.1330520905941996
128,Thal VL R,R-HSA-1474290,Collagen formation,1,10.835,0.08841024682916164,0.14466862199849836,CTSB,tested,0.1330520905941996
128,Thal VL R,R-HSA-1980143,Signaling by NOTCH1,1,10.682394366197183,0.08961773044154765,0.14466862199849836,CNTN1,tested,0.1330520905941996
128,Thal VL R,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,10.249324324324323,0.09323107121461384,0.14820654285572327,ALG10,tested,0.1367389044481003
128,Thal VL R,R-HSA-6802957,Oncogenic MAPK signaling,1,10.112666666666668,0.0944324874832927,0.14820654285572327,CAMK2D,tested,0.13766663837925802
128,Thal VL R,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1,9.850000000000001,0.09683078487398233,0.1498887491884932,FCGR2A,tested,0.1394824401160936
128,Thal VL R,R-HSA-2672351,Stimuli-sensing channels,1,9.600632911392406,0.09922304741627704,0.15151627510863924,CLCN3,tested,0.141080948735247
128,Thal VL R,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1,9.36358024691358,0.10160928949836581,0.15309132951087115,CAMK2D,tested,0.14312833561469457
128,Thal VL R,R-HSA-111885,Opioid Signalling,1,9.137951807228916,0.10398952547603468,0.15435124297136169,CAMK2D,tested,0.14563347896528006
128,Thal VL R,R-HSA-3371556,Cellular response to heat stress,1,9.029166666666667,0.10517739565305176,0.15435124297136169,CAMK2D,tested,0.1461132591735851
128,Thal VL R,R-HSA-428157,Sphingolipid metabolism,1,8.61875,0.10991393263163997,0.15923428701763226,GALC,tested,0.15078895519760133
128,Thal VL R,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,1,8.155376344086022,0.11580111399106145,0.16563956811379676,SH3GL2,tested,0.15673305137492657
128,Thal VL R,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,2,3.370888888888889,0.11754689223422267,0.16603498528083951,RIT2;SH3GL2,tested,0.15785986637448327
128,Thal VL R,R-HSA-1474228,Degradation of the extracellular matrix,1,7.36359223300971,0.12746468475184977,0.1778211034192472,CTSB,tested,0.1683758390280985
128,Thal VL R,R-HSA-5576891,Cardiac conduction,1,7.0226851851851855,0.13324151375741844,0.18361330554375954,CAMK2D,tested,0.17467197361481726
128,Thal VL R,R-HSA-422475,Axon guidance,2,2.9860236220472443,0.1432965860419082,0.19509053280404368,SH3GL2;CNTN1,tested,0.18484954062975364
128,Thal VL R,R-HSA-9675108,Nervous system development,2,2.8459662288930585,0.15476397787535248,0.20819439880850987,SH3GL2;CNTN1,tested,0.1969131579696914
128,Thal VL R,R-HSA-9658195,Leishmania infection,1,5.576838235294118,0.16492618143765922,0.21670533142390108,FCGR2A,tested,0.2042586279831808
128,Thal VL R,R-HSA-9824443,Parasitic Infection Pathways,1,5.576838235294118,0.16492618143765922,0.21670533142390108,FCGR2A,tested,0.2042586279831808
128,Thal VL R,R-HSA-168898,Toll-like Receptor Cascades,1,5.3790780141843975,0.17046709361946513,0.22141128251723632,CTSB,tested,0.20919389784944503
128,Thal VL R,R-HSA-199991,Membrane Trafficking,2,2.6426829268292686,0.1739654356643005,0.2233874344325677,HIP1R;SH3GL2,tested,0.21017381208089328
128,Thal VL R,R-HSA-5653656,Vesicle-mediated transport,2,2.51558872305141,0.18779779408537717,0.2384398958612092,HIP1R;SH3GL2,tested,0.2236568216961677
128,Thal VL R,R-HSA-1280218,Adaptive Immune System,2,2.4348314606741575,0.19743886851955975,0.24543566916077267,CTSB;SH3GL2,tested,0.2326445502160108
128,Thal VL R,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1,4.568975903614458,0.19765173357194968,0.24543566916077267,CAMK2D,tested,0.2326445502160108
128,Thal VL R,R-HSA-397014,Muscle contraction,1,4.487869822485208,0.2008564226363583,0.24670408432509225,CAMK2D,tested,0.2350447498936108
128,Thal VL R,R-HSA-425407,SLC-mediated transmembrane transport,1,4.167307692307692,0.21460342576517477,0.2604990256279343,SLC2A13,tested,0.24848817720178132
128,Thal VL R,R-HSA-157118,Signaling by NOTCH,1,4.122010869565218,0.2166983045046533,0.2604990256279343,CNTN1,tested,0.24853549616173506
128,Thal VL R,R-HSA-913531,Interferon Signaling,1,3.577594339622642,0.24547492596323373,0.2919859645667938,CAMK2D,tested,0.2786347658682109
128,Thal VL R,R-HSA-112315,Transmission across Chemical Synapses,1,3.401121076233184,0.2565028671989014,0.3003435404686937,CAMK2D,tested,0.28871485517271694
128,Thal VL R,R-HSA-1474244,Extracellular matrix organization,1,3.3411894273127754,0.260474928902053,0.3003435404686937,CTSB,tested,0.2891510678637469
128,Thal VL R,R-HSA-418594,G alpha (i) signalling events,1,3.3411894273127754,0.260474928902053,0.3003435404686937,CAMK2D,tested,0.2891510678637469
128,Thal VL R,R-HSA-5673001,RAF/MAP kinase cascade,1,3.297608695652174,0.26344073676444035,0.30069498236749254,CAMK2D,tested,0.29110802875339986
128,Thal VL R,R-HSA-5684996,MAPK1/MAPK3 signaling,1,3.255150214592275,0.26639524292490285,0.30102662450514023,CAMK2D,tested,0.29276861393200043
128,Thal VL R,R-HSA-168249,Innate Immune System,2,1.9422535211267606,0.27538143409668625,0.30810002032599554,FCGR2A;CTSB,tested,0.3010040968897835
128,Thal VL R,R-HSA-9006925,Intracellular signaling by second messengers,1,2.872916666666667,0.29627310847985855,0.32607344888413975,CAMK2D,tested,0.3219633336325202
128,Thal VL R,R-HSA-5683057,MAPK family signaling cascades,1,2.8620754716981134,0.29721739146076454,0.32607344888413975,CAMK2D,tested,0.3219633336325202
128,Thal VL R,R-HSA-446203,Asparagine N-linked glycosylation,1,2.6426829268292686,0.31768961696598286,0.34518198766496216,ALG10,tested,0.3419968296519922
128,Thal VL R,R-HSA-5663205,Infectious disease,2,1.73558352402746,0.32168637931660465,0.3461958177407269,FCGR2A;SH3GL2,tested,0.3438520485628018
128,Thal VL R,R-HSA-112316,Neuronal System,1,2.1732091690544415,0.37237991649436364,0.39697104305531217,CAMK2D,tested,0.3948989473778966
128,Thal VL R,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1,1.9056532663316583,0.4126293581957446,0.4357674530478424,CAMK2D,tested,0.43453570358298604
128,Thal VL R,R-HSA-388396,GPCR downstream signalling,1,1.6705947136563877,0.4556248109815852,0.4767185522307326,CAMK2D,tested,0.4748544541668545
128,Thal VL R,R-HSA-372790,Signaling by GPCR,1,1.5018811881188119,0.49216513522363003,0.5102262411033963,CAMK2D,tested,0.5094267011296769
128,Thal VL R,R-HSA-1280215,Cytokine Signaling in Immune system,1,1.292078364565588,0.5460754403670522,0.5609684069225174,CAMK2D,tested,0.5571258708635187
128,Thal VL R,R-HSA-556833,Metabolism of lipids,1,1.243360655737705,0.5601913404657743,0.5702848781318244,GALC,tested,0.5686506056741502
128,Thal VL R,R-HSA-2262752,Cellular responses to stress,1,1.1056122448979593,0.603928401696432,0.6093206195687216,CAMK2D,tested,0.6089611383772356
128,Thal VL R,R-HSA-8953897,Cellular responses to stimuli,1,1.0866045845272208,0.6104445999518562,0.6104445999518562,CAMK2D,tested,0.6129775650968846
41,Hippocampus L,R-HSA-2029481,FCGR activation,2,189.61250000000004,4.602503591255874e-05,0.007916306176960104,FYN;FCGR2A,tested,0.01856343115139869
41,Hippocampus L,R-HSA-187037,Signaling by NTRK1 (TRKA),3,21.264953271028034,0.0003564669963893044,0.03065616168948018,SH3GL2;IRS2;RIT2,tested,0.08626501312621167
41,Hippocampus L,R-HSA-166520,Signaling by NTRKs,3,18.349596774193547,0.0005490610484832839,0.03147950011304161,SH3GL2;IRS2;RIT2,tested,0.09081863549036241
41,Hippocampus L,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,2,48.932258064516134,0.0007505672354575407,0.03227439112467425,FYN;FCGR2A,tested,0.09081863549036241
41,Hippocampus L,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,2,31.602083333333336,0.001796440829653851,0.04964834706991889,FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,4,6.741777777777778,0.002537837852992195,0.04964834706991889,SH3GL2;FYN;IRS2;RIT2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,2,24.07777777777778,0.0030737154359414182,0.04964834706991889,FYN;FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9664433,Leishmania parasite growth and survival,2,24.07777777777778,0.0030737154359414182,0.04964834706991889,FYN;FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-5673001,RAF/MAP kinase cascade,3,9.892826086956521,0.003241520256466159,0.04964834706991889,FYN;IRS2;DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-5684996,MAPK1/MAPK3 signaling,3,9.765450643776823,0.00336211123863279,0.04964834706991889,FYN;IRS2;DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-422475,Axon guidance,4,5.9720472440944885,0.003929074679487341,0.04964834706991889,SH3GL2;CNTN1;FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2219528,PI3K/AKT Signaling in Cancer,2,21.068055555555556,0.003994282119054519,0.04964834706991889,FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2,20.779452054794522,0.004103559381774537,0.04964834706991889,FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,2,19.700000000000003,0.004554490088998107,0.04964834706991889,FYN;FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9675108,Nervous system development,4,5.691932457786117,0.004663779692901588,0.04964834706991889,SH3GL2;CNTN1;FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-5683057,MAPK family signaling cascades,3,8.58622641509434,0.004822697451790759,0.04964834706991889,FYN;IRS2;DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-199418,Negative regulation of the PI3K/AKT network,2,18.961250000000003,0.0049071040708640766,0.04964834706991889,FYN;IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-8866376,Reelin signalling pathway,1,151.69000000000003,0.006575896217941495,0.051411552249360774,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-112412,SOS-mediated signalling,1,151.69000000000003,0.006575896217941495,0.051411552249360774,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-164944,Nef and signal transduction,1,151.69000000000003,0.006575896217941495,0.051411552249360774,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9706374,FLT3 signaling through SRC family kinases,1,151.69000000000003,0.006575896217941495,0.051411552249360774,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-8857538,PTK6 promotes HIF1A stabilization,1,151.69000000000003,0.006575896217941495,0.051411552249360774,GPNMB,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9027283,Erythropoietin activates STAT5,1,126.40833333333335,0.007886136397026247,0.05453428903649074,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9027277,Erythropoietin activates Phospholipase C gamma (PLCG),1,126.40833333333335,0.007886136397026247,0.05453428903649074,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-373760,L1CAM interactions,2,14.045370370370371,0.008776792956728634,0.05453428903649074,SH3GL2;CNTN1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2132295,MHC class II antigen presentation,2,13.916513761467892,0.008933809734845163,0.05453428903649074,SH3GL2;CTSB,tested,0.09876421290383225
41,Hippocampus L,R-HSA-447043,Neurofascin interactions,1,108.35000000000001,0.009194734779408322,0.05453428903649074,CNTN1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2586552,Signaling by Leptin,1,108.35000000000001,0.009194734779408322,0.05453428903649074,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-198203,PI3K/AKT activation,1,108.35000000000001,0.009194734779408322,0.05453428903649074,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-210990,PECAM1 interactions,1,94.80625000000002,0.01050169331419343,0.05644660156378968,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-74749,Signal attenuation,1,94.80625000000002,0.01050169331419343,0.05644660156378968,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-389359,CD28 dependent Vav1 pathway,1,94.80625000000002,0.01050169331419343,0.05644660156378968,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),1,75.84500000000001,0.013110698626470218,0.06356391995117529,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-75892,Platelet Adhesion to exposed collagen,1,75.84500000000001,0.013110698626470218,0.06356391995117529,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9658195,Leishmania infection,2,11.153676470588236,0.013640662156350692,0.06356391995117529,FYN;FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9824443,Parasitic Infection Pathways,2,11.153676470588236,0.013640662156350692,0.06356391995117529,FYN;FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9027284,Erythropoietin activates RAS,1,68.95,0.014412749291254861,0.06356391995117529,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-1433559,Regulation of KIT signaling,1,68.95,0.014412749291254861,0.06356391995117529,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-1679131,Trafficking and processing of endosomal TLR,1,68.95,0.014412749291254861,0.06356391995117529,CTSB,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,1,63.20416666666667,0.015713167883033126,0.0659186555093097,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-177504,Retrograde neurotrophin signalling,1,63.20416666666667,0.015713167883033126,0.0659186555093097,SH3GL2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-5621480,Dectin-2 family,1,54.175000000000004,0.01830911659820087,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,1,54.175000000000004,0.01830911659820087,0.06718764991167431,RIMS1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,1,54.175000000000004,0.01830911659820087,0.06718764991167431,SH3GL2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,1,54.175000000000004,0.01830911659820087,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,1,50.56333333333334,0.019604650591472778,0.06718764991167431,RIMS1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9669938,Signaling by KIT in disease,1,50.56333333333334,0.019604650591472778,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",1,50.56333333333334,0.019604650591472778,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-399956,CRMPs in Sema3A signaling,1,47.40312500000001,0.020898560251507787,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-399954,Sema3A PAK dependent Axon repulsion,1,47.40312500000001,0.020898560251507787,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-3928664,Ephrin signaling,1,47.40312500000001,0.020898560251507787,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-389513,Co-inhibition by CTLA4,1,44.61470588235294,0.022190847507824688,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",1,44.61470588235294,0.022190847507824688,0.06718764991167431,RIMS1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-389357,CD28 dependent PI3K/Akt signaling,1,44.61470588235294,0.022190847507824688,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,1,44.61470588235294,0.022190847507824688,0.06718764991167431,RIMS1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,1,42.13611111111111,0.023481514287777408,0.06718764991167431,DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-1266695,Interleukin-7 signaling,1,42.13611111111111,0.023481514287777408,0.06718764991167431,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-8876384,Listeria monocytogenes entry into host cells,1,42.13611111111111,0.023481514287777408,0.06718764991167431,SH3GL2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-982772,Growth hormone receptor signaling,1,39.91842105263158,0.024770562516557314,0.06718764991167431,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-5621575,CD209 (DC-SIGN) signaling,1,39.91842105263158,0.024770562516557314,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2424491,DAP12 signaling,1,37.92250000000001,0.026057994117195525,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-6807004,Negative regulation of MET activity,1,37.92250000000001,0.026057994117195525,0.06718764991167431,SH3GL2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,1,37.92250000000001,0.026057994117195525,0.06718764991167431,DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-912631,Regulation of signaling by CBL,1,37.92250000000001,0.026057994117195525,0.06718764991167431,FYN,tested,0.09876421290383225
41,Hippocampus L,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",1,37.92250000000001,0.026057994117195525,0.06718764991167431,DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-1538133,G0 and Early G1,1,36.11666666666667,0.027343811010565128,0.06718764991167431,DYRK1A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9620244,Long-term potentiation,1,36.11666666666667,0.027343811010565128,0.06718764991167431,DLG2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,1,36.11666666666667,0.027343811010565128,0.06718764991167431,CNTN1,tested,0.09876421290383225
41,Hippocampus L,R-HSA-2029485,Role of phospholipids in phagocytosis,1,36.11666666666667,0.027343811010565128,0.06718764991167431,FCGR2A,tested,0.09876421290383225
41,Hippocampus L,R-HSA-9006335,Signaling by Erythropoietin,1,36.11666666666667,0.027343811010565128,0.06718764991167431,IRS2,tested,0.09876421290383225
41,Hippocampus L,R-HSA-373753,Nephrin family interactions,1,34.475,0.028628015115383505,0.06838914722008281,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,1,34.475,0.028628015115383505,0.06838914722008281,RIMS1,tested,0.09962262358998518
41,Hippocampus L,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,1,32.97608695652174,0.029910608348214587,0.06952195453909336,RIMS1,tested,0.09962262358998518
41,Hippocampus L,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,1,32.97608695652174,0.029910608348214587,0.06952195453909336,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1,31.602083333333336,0.031191592623471123,0.07153271908316045,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,30.338000000000005,0.03247096985341703,0.07160265147163755,DLG2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-182971,EGFR downregulation,1,30.338000000000005,0.03247096985341703,0.07160265147163755,SH3GL2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-389356,Co-stimulation by CD28,1,30.338000000000005,0.03247096985341703,0.07160265147163755,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-112315,Transmission across Chemical Synapses,2,6.802242152466368,0.03435526806358303,0.07171767452738873,RIMS1;DLG2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-1257604,PIP3 activates AKT signaling,2,6.741777777777778,0.03492100001457178,0.07171767452738873,FYN;IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-109704,PI3K Cascade,1,28.090740740740742,0.03502491081570147,0.07171767452738873,IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-2172127,DAP12 interactions,1,28.090740740740742,0.03502491081570147,0.07171767452738873,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-114604,GPVI-mediated activation cascade,1,28.090740740740742,0.03502491081570147,0.07171767452738873,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-3928663,EPHA-mediated growth cone collapse,1,28.090740740740742,0.03502491081570147,0.07171767452738873,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,1,27.087500000000002,0.03629947836184372,0.07345306209690729,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-187687,Signalling to ERKs,1,26.153448275862072,0.037572446490287216,0.07514489298057443,RIT2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-112399,IRS-mediated signalling,1,25.28166666666667,0.038843817102585394,0.07592200615505326,IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,25.28166666666667,0.038843817102585394,0.07592200615505326,CNTN1,tested,0.09962262358998518
41,Hippocampus L,R-HSA-1980145,Signaling by NOTCH2,1,24.466129032258067,0.040113592098156334,0.07653403247717243,CNTN1,tested,0.09962262358998518
41,Hippocampus L,R-HSA-9607240,FLT3 Signaling,1,23.701562500000005,0.041381773374285086,0.07653403247717243,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-1433557,Signaling by SCF-KIT,1,23.701562500000005,0.041381773374285086,0.07653403247717243,FYN,tested,0.09962262358998518
41,Hippocampus L,R-HSA-2428928,IRS-related events triggered by IGF1R,1,23.701562500000005,0.041381773374285086,0.07653403247717243,IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-2428924,IGF1R signaling cascade,1,23.701562500000005,0.041381773374285086,0.07653403247717243,IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),1,22.983333333333334,0.042648362826125885,0.07803742985206014,IRS2,tested,0.09962262358998518
41,Hippocampus L,R-HSA-8853659,RET signaling,1,22.30735294117647,0.04391336234670448,0.07867810753784553,IRS2,tested,0.10006623058288591
41,Hippocampus L,R-HSA-432720,Lysosome Vesicle Biogenesis,1,22.30735294117647,0.04391336234670448,0.07867810753784553,SH3GL2,tested,0.10006623058288591
41,Hippocampus L,R-HSA-74751,Insulin receptor signalling cascade,1,21.67,0.04517677382692024,0.08010726905392042,IRS2,tested,0.10048510354884832
41,Hippocampus L,R-HSA-9006925,Intracellular signaling by second messengers,2,5.745833333333334,0.04666421507489115,0.08118089967164653,FYN;IRS2,tested,0.10298491942714595
41,Hippocampus L,R-HSA-1280218,Adaptive Immune System,3,3.652247191011236,0.04672621550868027,0.08118089967164653,SH3GL2;FYN;CTSB,tested,0.10298491942714595
41,Hippocampus L,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,1,19.95921052631579,0.048957498902537776,0.0833731664478861,DLG2,tested,0.10578316727155483
41,Hippocampus L,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,19.95921052631579,0.048957498902537776,0.0833731664478861,FYN,tested,0.10578316727155483
41,Hippocampus L,R-HSA-3928662,EPHB-mediated forward signaling,1,19.4474358974359,0.05021457708784935,0.08467556136382438,FYN,tested,0.10591631420600356
41,Hippocampus L,R-HSA-1227986,Signaling by ERBB2,1,18.058333333333334,0.0539763474483397,0.08926857462610027,FYN,tested,0.10696170394845506
41,Hippocampus L,R-HSA-177929,Signaling by EGFR,1,18.058333333333334,0.0539763474483397,0.08926857462610027,SH3GL2,tested,0.10696170394845506
41,Hippocampus L,R-HSA-437239,Recycling pathway of L1,1,17.638372093023257,0.05522712242361788,0.09025928430258962,SH3GL2,tested,0.10696170394845506
41,Hippocampus L,R-HSA-8848021,Signaling by PTK6,1,16.854444444444447,0.057723960891191035,0.09025928430258962,GPNMB,tested,0.10696170394845506
41,Hippocampus L,R-HSA-112310,Neurotransmitter release cycle,1,16.854444444444447,0.057723960891191035,0.09025928430258962,RIMS1,tested,0.10696170394845506
41,Hippocampus L,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,1,16.854444444444447,0.057723960891191035,0.09025928430258962,CTSB,tested,0.10696170394845506
41,Hippocampus L,R-HSA-1442490,Collagen degradation,1,16.854444444444447,0.057723960891191035,0.09025928430258962,CTSB,tested,0.10696170394845506
41,Hippocampus L,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,1,16.854444444444447,0.057723960891191035,0.09025928430258962,GPNMB,tested,0.10696170394845506
41,Hippocampus L,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,1,16.48804347826087,0.05897002812090377,0.0913769805116707,FYN,tested,0.10746044281068308
41,Hippocampus L,R-HSA-388841,Regulation of T cell activation by CD28 family,1,15.47857142857143,0.06269884417416534,0.09628751069603962,FYN,tested,0.11173137179784987
41,Hippocampus L,R-HSA-375165,NCAM signaling for neurite out-growth,1,14.871568627450982,0.06517691878821494,0.09847536883224886,FYN,tested,0.11479486424125195
41,Hippocampus L,R-HSA-9664407,Parasite infection,1,14.585576923076923,0.06641362084035388,0.09847536883224886,FYN,tested,0.11529480805857702
41,Hippocampus L,R-HSA-9664417,Leishmania phagocytosis,1,14.585576923076923,0.06641362084035388,0.09847536883224886,FYN,tested,0.11529480805857702
